"platform","neighbourhood_id","room_type_id","kitchen","tv","wifi","gym","elevator","fridge","heating","hair_dryer","air_conditioning","hot_tub","oven","bbq","coffee","pool","balcony","furniture","microwave","beds","accommodates","bathrooms","bedrooms","price"
"airbnb",20,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,"3",6,"1.5","2","22.10"
"airbnb",5,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,"2",6,"1.5","2","129.86"
"airbnb",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3,NULL,NULL,"116.05"
"airbnb",1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"1",2,"1","1","123.41"
"airbnb",15,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,"2",2,NULL,NULL,"55.26"
"airbnb",8,2,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,"2",2,"1","1","24.87"
"airbnb",10,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,"1",2,"1.5","1","67.23"
"airbnb",10,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,"1",2,"1","1","122.49"
"airbnb",7,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL,4,NULL,NULL,NULL
"airbnb",12,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,"4",6,"1","2","100.39"
"airbnb",13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2,NULL,NULL,NULL
"airbnb",2,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,"1",2,"1.5","1","57.10"
"airbnb",2,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,"2",2,"1","0","47.89"
"airbnb",16,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"0",4,"3","1","160.25"
"airbnb",16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4",4,NULL,"1","59.87"
"airbnb",21,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,"3",4,"1","2","52.50"
"airbnb",16,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,"4",8,"1","3","91.18"
"booking",12,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,NULL,NULL,NULL,NULL,"96.6875000000000000"
"airbnb",6,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,"3",5,"1.5","3","250.51"
"airbnb",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",3,NULL,NULL,"69.08"
"airbnb",9,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"4",7,"1","2","70.00"
"airbnb",2,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,"3",5,"1.5","2","110.52"
"airbnb",15,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,"2",3,"1","1","82.89"
"airbnb",20,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"1",3,"1","1","48.81"
"airbnb",10,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"2",4,"1","1","34.08"
"airbnb",15,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,"2",4,"1.5","1","85.65"
"airbnb",2,2,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"0",2,"1","1","46.05"
"airbnb",5,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,NULL,3,NULL,"1",NULL
"airbnb",2,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,"3",6,"1","2","128.02"
"airbnb",20,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,"5",10,"2","4","256.96"
"airbnb",23,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,NULL,2,NULL,"1",NULL
"airbnb",7,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,"1",2,"1","1","91.18"
"airbnb",2,3,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"5",2,"1","1","46.05"
"airbnb",10,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,"2",4,"1.5","2","89.34"
"airbnb",6,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,"2",4,"1.5","2","104.99"
"airbnb",12,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"2",4,"1","1","81.97"
"airbnb",5,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,"1",4,"1.5","1","88.42"
"airbnb",16,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,"1",3,NULL,"1","46.97"
"airbnb",10,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,"1",2,"1","1","53.42"
"airbnb",3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2,"1.5","1","41.45"
"airbnb",11,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,"2",4,"1","1","69.08"
"airbnb",12,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,"2",4,"1.5","1","74.60"
"airbnb",9,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,"7",9,NULL,"3","255.12"
"airbnb",5,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"2",3,"1","1","151.97"
"airbnb",2,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,"1",3,"1","1","55.26"
"airbnb",11,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"4",8,"1","2","306.69"
"airbnb",21,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,"2",4,"1","1","54.34"
"airbnb",19,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,NULL,5,NULL,"2",NULL
"airbnb",1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,"4",7,"2.5","3","564.00"
"airbnb",1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"2",4,"1","0","236.70"
"airbnb",18,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,"3",6,NULL,"3","119.73"
"airbnb",9,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,"2",3,"1","1","142.75"
"airbnb",8,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"4",4,"1","2","108.68"
"airbnb",6,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,NULL,2,NULL,"1",NULL
"airbnb",12,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,"0",2,"1","1","36.84"
"airbnb",17,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,"1",2,"1","1","54.34"
"airbnb",3,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,"1",2,"1","1","32.23"
"airbnb",8,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,"2",2,"1.5","1","291.00"
"airbnb",12,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"2",4,"1","1","84.73"
"airbnb",17,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"2",4,"1","0","55.26"
"airbnb",3,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"5",5,"1","2","179.59"
"airbnb",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",4,NULL,NULL,"135.39"
"airbnb",22,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,"0",4,"1","1","95.78"
"airbnb",14,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,"2",2,"1","1","42.37"
"airbnb",5,2,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,"1",1,"1","1","37.76"
"airbnb",15,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"1",2,"1.5","0","53.42"
"airbnb",2,2,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,"1",2,"1","1","104.99"
"airbnb",5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2,"1","1","50.66"
"airbnb",10,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"2",4,NULL,"2","146.44"
"airbnb",17,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,"2",3,"1","0","73.68"
"airbnb",16,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",1,NULL,NULL,"21.18"
"airbnb",15,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"2",3,"1","1","56.18"
"airbnb",16,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,"1",2,NULL,"1","364.72"
"airbnb",15,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,"3",6,NULL,"3","93.02"
"airbnb",2,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,NULL,2,NULL,"2",NULL
"airbnb",3,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,"1",2,"1.5","1","81.97"
"booking",15,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"200.0000000000000000"
"airbnb",14,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"2",4,"2","2","101.31"
"airbnb",12,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL,3,NULL,"1",NULL
"airbnb",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3",6,NULL,NULL,"73.68"
"airbnb",22,2,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,"1",2,"1","1","165.78"
"airbnb",3,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,"2",4,NULL,"1","82.89"
"airbnb",9,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,"1",2,"1","1","60.79"
"airbnb",3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,"2",4,"1.5","1","104.07"
"airbnb",10,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"3",6,"1","2","49.73"
"airbnb",7,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,"2",4,"1","1","82.89"
"airbnb",10,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,"1",2,"1","1","78.28"
"airbnb",9,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NULL,4,NULL,NULL,NULL
"airbnb",7,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"2",2,NULL,"1","59.87"
"airbnb",1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,"0",4,"1","1","174.07"
"airbnb",3,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"2",4,"1.5","1","91.18"
"airbnb",1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,"2",6,"1.5","2","254.20"
"airbnb",4,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,"2",4,"1","2","49.73"
"airbnb",4,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,"4",8,"1","2","66.31"
"airbnb",7,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,"2",4,"1.5","2","107.76"
"airbnb",10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1,NULL,"1","36.84"
"airbnb",11,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,"1",2,"1","1","116.97"
"airbnb",14,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"1",2,"1.5","1","81.97"
"airbnb",4,2,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,NULL,2,NULL,NULL,NULL
"airbnb",3,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,"2",3,NULL,"1","78.28"
"airbnb",2,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,"1",2,"1","1","50.66"
"airbnb",21,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,"1",3,"1","1","54.34"
"airbnb",7,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,"1",2,"1","1","138.15"
"airbnb",2,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,"2",4,"1","1","70.92"
"airbnb",1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,"2",4,"1.5","2","165.78"
"airbnb",18,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"2",4,"1","2","98.55"
"airbnb",18,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,"3",6,"1","2","147.36"
"airbnb",16,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,"4",4,NULL,"2","93.02"
"airbnb",6,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,"3",6,NULL,"2","144.60"
"airbnb",8,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"2",3,"1","2","50.66"
"airbnb",16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",4,NULL,NULL,"187.88"
"airbnb",3,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"1",2,"1","1","65.39"
"airbnb",2,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,"1",3,"1","1","118.81"
"airbnb",16,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,NULL,4,NULL,"1",NULL
"airbnb",16,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,2,NULL,NULL,NULL
"airbnb",2,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,"2",4,"1","1","49.73"
"airbnb",20,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,"2",3,"1","1","68.15"
"airbnb",16,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,"3",3,"1","0","40.52"
"airbnb",10,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,"2",4,"1","1","157.49"
"airbnb",15,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NULL,4,NULL,"1",NULL
"airbnb",10,2,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,NULL,2,NULL,NULL,NULL
"booking",12,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,NULL,NULL,NULL,NULL,"189.2500000000000000"
"airbnb",20,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,"1",4,"2","1","68.15"
"airbnb",15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",4,"1","1","77.36"
"airbnb",3,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,"1",2,"1","1","120.65"
"airbnb",16,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,"2",4,"1.5","1","78.28"
"airbnb",12,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"1",2,"1","1","44.21"
"airbnb",10,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"3",6,"1","2","762.00"
"airbnb",3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,"0",3,"1","0","79.21"
"airbnb",10,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,"2",4,"1","1","163.94"
"airbnb",12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",4,NULL,NULL,"59.87"
"airbnb",17,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,"2",4,"1.5","1","78.28"
"airbnb",19,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,NULL,6,NULL,"3",NULL
"airbnb",4,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"1",4,"1","1","82.89"
"airbnb",21,2,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"1",2,NULL,NULL,"38.68"
"airbnb",3,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,"1",2,"1.5","1","119.73"
"booking",9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"211.8571428571428571"
"airbnb",3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,"1",4,"1","1","128.02"
"airbnb",2,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,"2",4,"1","1","58.94"
"airbnb",16,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,"3",4,"1.5","2","93.02"
"airbnb",12,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,"3",4,"2.5","2","72.76"
"airbnb",9,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2",3,"1","1","82.89"
"airbnb",19,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,"1",2,"1","0","46.05"
"airbnb",7,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,"3",6,"1.5","3","163.02"
"airbnb",2,2,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,"1",2,"1.5","1","81.97"
"airbnb",2,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,"3",5,"1.5","2","92.10"
"airbnb",1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,"1",2,NULL,"1","69.08"
"airbnb",12,2,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,"2",2,"1","1","58.94"
"airbnb",10,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"3",6,"1","2","71.84"
"airbnb",15,3,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,"2",1,"1","1","47.89"
"booking",17,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,NULL,NULL,NULL,NULL,"163.6250000000000000"
"airbnb",6,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,"1",2,NULL,"1","91.18"
"airbnb",17,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NULL,1,NULL,NULL,NULL
"airbnb",20,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,"1",2,"1","1","39.60"
"airbnb",5,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"1",5,"1","1","88.42"
"booking",19,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,NULL,NULL,NULL,NULL,"117.0625000000000000"
"booking",1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,"231.0000000000000000"
"airbnb",18,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"4",6,NULL,"2","95.78"
"airbnb",3,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"2",4,NULL,"1","78.28"
"airbnb",23,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,"4",4,"1","2","202.62"
"airbnb",15,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,"2",3,"1","1","91.18"
"airbnb",12,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"1",2,NULL,"1","110.52"
"airbnb",1,2,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,"1",2,"1","1","153.81"
"airbnb",5,2,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,NULL,2,NULL,"2",NULL
"airbnb",16,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,"1",3,"1","1","73.68"
"airbnb",2,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,"3",6,"1.5","2","139.99"
"airbnb",1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,"2",4,"1","1","119.73"
"airbnb",7,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,"3",5,NULL,"2","62.63"
"airbnb",2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2",4,NULL,"1","133.55"
"airbnb",22,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,"1",4,"1","1","120.65"
"airbnb",4,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"1",2,NULL,NULL,"16.58"
"airbnb",20,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,"2",4,"1","2","51.58"
"airbnb",1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"1",2,"1","1","118.81"
"airbnb",16,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"2",3,NULL,"1","41.45"
"airbnb",3,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,"1",4,"1","1","124.34"
"airbnb",1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,NULL,5,NULL,"2",NULL
"booking",2,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"89.0000000000000000"
"airbnb",7,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"2",4,NULL,"1","67.23"
"airbnb",3,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"2",6,"1","1","327.88"
"airbnb",7,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,NULL,4,NULL,"2",NULL
"airbnb",10,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NULL,2,NULL,NULL,NULL
"airbnb",2,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NULL,2,NULL,NULL,NULL
"airbnb",6,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"2",4,"1","2","71.84"
"airbnb",2,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,"2",3,"1","1","51.58"
"airbnb",14,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"1",2,"1","1","58.94"
"airbnb",3,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,"1",4,"1","0","109.60"
"airbnb",18,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,NULL,3,NULL,"1",NULL
"airbnb",17,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,"1",2,"1","1","101.31"
"airbnb",10,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"3",4,"1","2","154.73"
"airbnb",6,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"1",2,"1","1","92.10"
"airbnb",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",4,NULL,NULL,"61.71"
"airbnb",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1,NULL,NULL,"39.60"
"airbnb",15,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,"4",5,"1","2","83.81"
"airbnb",17,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,"6",10,"3","4","338.93"
"booking",1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,NULL,NULL,NULL,NULL,"179.0000000000000000"
"airbnb",12,2,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,"1",2,NULL,NULL,"35.00"
"airbnb",11,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"4",8,"1.5","1","66.31"
"airbnb",10,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,"3",6,"1.5","2","157.49"
"airbnb",6,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"1",4,"1","1","69.08"
"booking",6,4,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,NULL,NULL,NULL,NULL,"163.1250000000000000"
"airbnb",10,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,"5",10,"2.5","3","92.10"
"booking",12,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,NULL,NULL,NULL,NULL,"68.9090909090909091"
"airbnb",15,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"3",3,NULL,"1","14.74"
"airbnb",6,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"1",2,"1","1","69.08"
"airbnb",15,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"2",4,"1","1","52.50"
"airbnb",17,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,"6",6,"1.5","4","91.18"
"airbnb",8,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,"4",4,NULL,"1","82.89"
"airbnb",12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2,"1","1","42.37"
"airbnb",22,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,"1",2,"1","1","32.23"
"airbnb",10,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,"0",2,"1.5","0","46.97"
"airbnb",2,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,NULL,4,NULL,"1",NULL
"airbnb",12,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,"1",2,NULL,NULL,"102.23"
"airbnb",4,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"1",2,NULL,"1","91.18"
"airbnb",20,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,"1",2,NULL,"1","40.52"
"airbnb",22,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,"6",7,"1","3","124.34"
"airbnb",10,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,"3",6,"1","2","34.08"
"airbnb",2,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,NULL,6,NULL,"2",NULL
"airbnb",11,2,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,"1",2,"1.5","1","37.76"
"airbnb",4,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,"1",3,"1","0","187.88"
"airbnb",2,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,"1",2,NULL,"1","38.68"
"booking",16,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,NULL,NULL,NULL,NULL,"108.6250000000000000"
"airbnb",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",2,NULL,NULL,"63.55"
"airbnb",12,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,"1",2,"1","1","45.13"
"airbnb",18,2,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,NULL,2,NULL,NULL,NULL
"booking",12,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,NULL,NULL,NULL,NULL,"125.1428571428571429"
"airbnb",2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL,4,NULL,"1",NULL
"airbnb",9,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,"2",4,"1","1","128.94"
"airbnb",14,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,"2",4,"1","1","65.39"
